Order ID,Order Date,Ship Date,Customer ID,Product ID,Quantity,Unit Price,Discount %,Sales,Cost,Profit,City,State,Region,Salesperson,Payment Mode
ORD100205,30-05-2025,02-06-2025,C0216,P112,5,300,10.00,1350,850,500,Patna,Bihar,East,Amit,UPI
ORD100206,11-03-2025,16-03-2025,C0354,P111,4,9500,30.00,26600,28800,-2200,Surat,Gujarat,West,Amit,UPI
ORD100207,04-09-2025,11-09-2025,C1135,P112,4,300,15.00,1020,680,340,Guwahati,Assam,East,Deepak,UPI
ORD100208,21-10-2025,22-10-2025,C0697,P113,3,120,25.00,270,180,90,Bengaluru,Karnataka,South,Neha,Net Banking
ORD100209,13-04-2025,15-04-2025,C1161,P106,5,2500,10.00,11250,8500,2750,Bhubaneswar,Odisha,East,Ritu,Cash
ORD100210,23-09-2025,25-09-2025,C1008,P101,5,55000,20.00,220000,210000,10000,Patna,Bihar,East,Ritu,Cash
ORD100211,04-06-2025,06-06-2025,C0584,P101,1,55000,30.00,38500,42000,-3500,Chandigarh,Chandigarh,North,Simran,Credit Card
ORD100212,04-03-2025,05-03-2025,C0669,P106,1,2500,10.00,2250,1700,550,Ranchi,Jharkhand,East,Simran,Net Banking
ORD100213,14-10-2025,16-10-2025,C0105,P110,3,7000,0.00,21000,15000,6000,Bengaluru,Karnataka,South,Simran,Credit Card
ORD100214,03-06-2025,06-06-2025,C0345,P109,1,8500,25.00,6375,6100,275,Kochi,Kerala,South,Karan,UPI
ORD100215,15-12-2025,22-12-2025,C1156,P101,4,55000,10.00,198000,168000,30000,Patna,Bihar,East,Priya,Net Banking
ORD100216,22-04-2025,26-04-2025,C0039,P108,4,6500,25.00,19500,17200,2300,Indore,Madhya Pradesh,West,Ritu,Cash
ORD100217,14-07-2025,19-07-2025,C1080,P111,2,9500,10.00,17100,14400,2700,Guwahati,Assam,East,Ankit,Net Banking
ORD100218,10-04-2025,12-04-2025,C1082,P105,3,15000,5.00,42750,33000,9750,Coimbatore,Tamil Nadu,South,Neha,Net Banking
ORD100219,24-10-2025,30-10-2025,C0367,P114,3,180,5.00,513,270,243,Bhubaneswar,Odisha,East,Ankit,Net Banking
ORD100220,15-03-2025,19-03-2025,C0424,P113,4,120,25.00,360,240,120,Guwahati,Assam,East,Naveen,Net Banking
ORD100221,28-03-2025,02-04-2025,C0436,P102,4,12000,5.00,45600,36000,9600,Guwahati,Assam,East,Ritu,Cash
ORD100222,26-09-2025,28-09-2025,C0891,P102,2,12000,15.00,20400,18000,2400,Mumbai,Maharashtra,West,Simran,Credit Card
ORD100223,03-01-2025,06-01-2025,C1118,P104,2,1500,15.00,2550,1800,750,Noida,Uttar Pradesh,North,Raj,Cash
ORD100224,29-11-2025,02-12-2025,C0225,P106,4,2500,5.00,9500,6800,2700,Bhubaneswar,Odisha,East,Karan,Net Banking
ORD100225,24-03-2025,29-03-2025,C0127,P105,2,15000,0.00,30000,22000,8000,Ahmedabad,Gujarat,West,Simran,Debit Card
ORD100226,11-01-2025,16-01-2025,C0435,P101,5,55000,0.00,275000,210000,65000,Ahmedabad,Gujarat,West,Amit,Debit Card
ORD100227,31-03-2025,04-04-2025,C0086,P108,4,6500,0.00,26000,17200,8800,Mumbai,Maharashtra,West,Neha,Cash
ORD100228,24-10-2025,29-10-2025,C0360,P102,3,12000,10.00,32400,27000,5400,Pune,Maharashtra,West,Naveen,Debit Card
ORD100229,11-12-2025,13-12-2025,C0654,P115,5,250,30.00,875,650,225,Patna,Bihar,East,Simran,Net Banking
ORD100230,27-04-2025,04-05-2025,C0249,P106,1,2500,25.00,1875,1700,175,Lucknow,Uttar Pradesh,North,Naveen,Debit Card
ORD100231,08-11-2025,10-11-2025,C0616,P115,4,250,15.00,850,520,330,Mumbai,Maharashtra,West,Ritu,Debit Card
ORD100232,14-01-2025,16-01-2025,C0668,P105,2,15000,10.00,27000,22000,5000,Bhubaneswar,Odisha,East,Amit,Net Banking
ORD100233,12-03-2025,18-03-2025,C0518,P114,5,180,0.00,900,450,450,Patna,Bihar,East,Ritu,UPI
ORD100234,30-06-2025,06-07-2025,C0300,P115,5,250,10.00,1125,650,475,Mumbai,Maharashtra,West,Karan,Net Banking
ORD100235,06-02-2025,09-02-2025,C0781,P101,5,55000,25.00,206250,210000,-3750,Guwahati,Assam,East,Ankit,Cash
ORD100236,25-01-2025,29-01-2025,C0868,P104,1,1500,20.00,1200,900,300,Surat,Gujarat,West,Ritu,Net Banking
ORD100237,11-09-2025,16-09-2025,C0677,P101,1,55000,10.00,49500,42000,7500,Hyderabad,Telangana,South,Ankit,UPI
ORD100238,04-10-2025,11-10-2025,C1174,P103,1,800,30.00,560,450,110,Ranchi,Jharkhand,East,Ankit,UPI
ORD100239,16-08-2025,17-08-2025,C0892,P113,5,120,10.00,540,300,240,Pune,Maharashtra,West,Raj,UPI
ORD100240,08-08-2025,10-08-2025,C0368,P112,4,300,15.00,1020,680,340,Bengaluru,Karnataka,South,Deepak,UPI
ORD100241,29-08-2025,31-08-2025,C0503,P111,4,9500,15.00,32300,28800,3500,Delhi,Delhi,North,Priya,Net Banking
ORD100242,24-08-2025,25-08-2025,C0264,P115,5,250,30.00,875,650,225,Patna,Bihar,East,Priya,Debit Card
ORD100243,17-12-2025,18-12-2025,C0486,P104,3,1500,10.00,4050,2700,1350,Surat,Gujarat,West,Ankit,Credit Card
ORD100244,31-12-2025,02-01-2026,C0853,P113,8,120,25.00,720,480,240,Delhi,Delhi,North,Amit,Net Banking
ORD100245,15-07-2025,16-07-2025,C0642,P104,4,1500,25.00,4500,3600,900,Jaipur,Rajasthan,North,Priya,Credit Card
ORD100246,19-09-2025,24-09-2025,C0644,P103,5,800,0.00,4000,2250,1750,Lucknow,Uttar Pradesh,North,Naveen,Credit Card
ORD100247,07-05-2025,12-05-2025,C0839,P105,4,15000,10.00,54000,44000,10000,Jaipur,Rajasthan,North,Karan,Credit Card
ORD100248,30-12-2025,01-01-2026,C0687,P101,6,55000,5.00,313500,252000,61500,Noida,Uttar Pradesh,North,Karan,Debit Card
ORD100249,12-11-2025,15-11-2025,C1104,P111,5,9500,30.00,33250,36000,-2750,Chennai,Tamil Nadu,South,Raj,Net Banking
ORD100250,03-02-2025,06-02-2025,C1188,P107,1,3000,15.00,2550,2200,350,Pune,Maharashtra,West,Priya,Cash
ORD100251,02-06-2025,08-06-2025,C0088,P105,5,15000,25.00,56250,55000,1250,Kochi,Kerala,South,Amit,Net Banking
ORD100252,21-04-2025,24-04-2025,C0593,P102,3,12000,0.00,36000,27000,9000,Guwahati,Assam,East,Ankit,Debit Card
ORD100253,12-03-2025,14-03-2025,C1047,P101,5,55000,10.00,247500,210000,37500,Bengaluru,Karnataka,South,Amit,Cash
ORD100254,19-08-2025,24-08-2025,C0277,P111,3,9500,10.00,25650,21600,4050,Ranchi,Jharkhand,East,Raj,Debit Card
ORD100255,27-02-2025,28-02-2025,C0585,P109,3,8500,0.00,25500,18300,7200,Guwahati,Assam,East,Neha,UPI
ORD100256,10-07-2025,12-07-2025,C0182,P114,4,180,30.00,504,360,144,Ahmedabad,Gujarat,West,Neha,Credit Card
ORD100257,03-07-2025,06-07-2025,C0830,P114,5,180,10.00,810,450,360,Surat,Gujarat,West,Deepak,Net Banking
ORD100258,10-09-2025,15-09-2025,C0866,P104,3,1500,30.00,3150,2700,450,Kochi,Kerala,South,Raj,UPI
ORD100259,15-12-2025,20-12-2025,C0432,P102,5,12000,20.00,48000,45000,3000,Indore,Madhya Pradesh,West,Ritu,Credit Card
ORD100260,16-02-2025,21-02-2025,C1111,P105,5,15000,15.00,63750,55000,8750,Delhi,Delhi,North,Simran,Net Banking
ORD100261,09-08-2025,14-08-2025,C0948,P113,4,120,0.00,480,240,240,Patna,Bihar,East,Raj,Cash
ORD100262,29-12-2025,02-01-2026,C0982,P101,5,55000,15.00,233750,210000,23750,Bhubaneswar,Odisha,East,Simran,Cash
ORD100263,02-07-2025,09-07-2025,C0823,P103,4,800,15.00,2720,1800,920,Surat,Gujarat,West,Ankit,Credit Card
ORD100264,09-06-2025,11-06-2025,C1069,P110,5,7000,15.00,29750,25000,4750,Coimbatore,Tamil Nadu,South,Karan,Credit Card
ORD100265,19-01-2025,23-01-2025,C0763,P111,3,9500,0.00,28500,21600,6900,Chennai,Tamil Nadu,South,Priya,Cash
ORD100266,13-08-2025,16-08-2025,C0079,P109,3,8500,0.00,25500,18300,7200,Hyderabad,Telangana,South,Priya,Cash
ORD100267,17-10-2025,19-10-2025,C0607,P114,5,180,0.00,900,450,450,Jaipur,Rajasthan,North,Naveen,Debit Card
ORD100268,11-07-2025,12-07-2025,C0590,P103,3,800,25.00,1800,1350,450,Kochi,Kerala,South,Karan,Debit Card
ORD100269,27-11-2025,28-11-2025,C0567,P102,1,12000,30.00,8400,9000,-600,Chandigarh,Chandigarh,North,Karan,Net Banking
ORD100270,12-05-2025,14-05-2025,C1199,P113,4,120,10.00,432,240,192,Ahmedabad,Gujarat,West,Simran,Net Banking
ORD100271,14-06-2025,15-06-2025,C0428,P106,3,2500,5.00,7125,5100,2025,Coimbatore,Tamil Nadu,South,Neha,Net Banking
ORD100272,11-05-2025,15-05-2025,C0966,P109,5,8500,25.00,31875,30500,1375,Coimbatore,Tamil Nadu,South,Karan,Cash
ORD100273,01-09-2025,07-09-2025,C0586,P109,5,8500,10.00,38250,30500,7750,Noida,Uttar Pradesh,North,Ritu,Debit Card
ORD100274,24-01-2025,29-01-2025,C0821,P111,1,9500,5.00,9025,7200,1825,Patna,Bihar,East,Karan,Debit Card
ORD100275,27-12-2025,01-01-2026,C0400,P107,8,3000,20.00,19200,17600,1600,Kochi,Kerala,South,Priya,Debit Card
ORD100276,12-03-2025,14-03-2025,C0525,P112,4,300,25.00,900,680,220,Patna,Bihar,East,Raj,Debit Card
ORD100277,15-09-2025,20-09-2025,C0272,P108,5,6500,20.00,26000,21500,4500,Bengaluru,Karnataka,South,Priya,Net Banking
ORD100278,22-06-2025,24-06-2025,C1050,P115,1,250,15.00,212.5,130,82.5,Ranchi,Jharkhand,East,Ritu,Debit Card
ORD100279,19-07-2025,25-07-2025,C0260,P102,5,12000,15.00,51000,45000,6000,Chandigarh,Chandigarh,North,Ritu,Credit Card
ORD100280,27-10-2025,31-10-2025,C0191,P114,5,180,10.00,810,450,360,Guwahati,Assam,East,Neha,Net Banking
ORD100281,20-02-2025,21-02-2025,C0916,P108,5,6500,5.00,30875,21500,9375,Lucknow,Uttar Pradesh,North,Simran,UPI
ORD100282,19-11-2025,22-11-2025,C0768,P114,3,180,15.00,459,270,189,Kolkata,West Bengal,East,Karan,Debit Card
ORD100283,04-05-2025,11-05-2025,C0311,P101,5,55000,20.00,220000,210000,10000,Guwahati,Assam,East,Amit,Debit Card
ORD100284,25-02-2025,02-03-2025,C0271,P115,2,250,15.00,425,260,165,Pune,Maharashtra,West,Simran,Debit Card
ORD100285,04-03-2025,10-03-2025,C0745,P104,4,1500,10.00,5400,3600,1800,Kochi,Kerala,South,Karan,Credit Card
ORD100286,11-07-2025,14-07-2025,C0583,P103,1,800,10.00,720,450,270,Coimbatore,Tamil Nadu,South,Ankit,Net Banking
ORD100287,06-06-2025,10-06-2025,C0389,P103,3,800,0.00,2400,1350,1050,Guwahati,Assam,East,Naveen,Debit Card
ORD100288,22-05-2025,27-05-2025,C0297,P102,4,12000,20.00,38400,36000,2400,Chennai,Tamil Nadu,South,Amit,UPI
ORD100289,11-03-2025,17-03-2025,C0898,P115,3,250,0.00,750,390,360,Delhi,Delhi,North,Priya,UPI
ORD100290,28-03-2025,03-04-2025,C0920,P110,5,7000,25.00,26250,25000,1250,Surat,Gujarat,West,Priya,Debit Card
ORD100291,24-10-2025,28-10-2025,C0189,P108,7,6500,10.00,40950,30100,10850,Kolkata,West Bengal,East,Deepak,Cash
ORD100292,16-09-2025,17-09-2025,C0379,P112,3,300,10.00,810,510,300,Ranchi,Jharkhand,East,Ankit,Cash
ORD100293,05-12-2025,08-12-2025,C0172,P115,2,250,5.00,475,260,215,Surat,Gujarat,West,Ankit,Credit Card
ORD100294,07-03-2025,10-03-2025,C0639,P108,1,6500,20.00,5200,4300,900,Pune,Maharashtra,West,Naveen,Cash
ORD100295,09-03-2025,14-03-2025,C1148,P101,5,55000,30.00,192500,210000,-17500,Hyderabad,Telangana,South,Ritu,Net Banking
ORD100296,21-03-2025,23-03-2025,C1198,P113,1,120,25.00,90,60,30,Kolkata,West Bengal,East,Deepak,UPI
ORD100297,16-02-2025,23-02-2025,C0702,P110,2,7000,20.00,11200,10000,1200,Bengaluru,Karnataka,South,Naveen,Credit Card
ORD100298,29-06-2025,02-07-2025,C0627,P103,4,800,10.00,2880,1800,1080,Patna,Bihar,East,Deepak,Net Banking
ORD100299,28-02-2025,05-03-2025,C0803,P101,4,55000,30.00,154000,168000,-14000,Kochi,Kerala,South,Deepak,Net Banking
ORD100300,30-04-2025,01-05-2025,C0490,P107,2,3000,15.00,5100,4400,700,Hyderabad,Telangana,South,Simran,Credit Card
ORD100301,12-02-2025,16-02-2025,C0185,P107,3,3000,0.00,9000,6600,2400,Patna,Bihar,East,Neha,Cash
ORD100302,07-03-2025,08-03-2025,C0833,P110,5,7000,20.00,28000,25000,3000,Lucknow,Uttar Pradesh,North,Amit,Credit Card
ORD100303,05-12-2025,09-12-2025,C0038,P107,2,3000,5.00,5700,4400,1300,Bengaluru,Karnataka,South,Ankit,Net Banking
ORD100304,24-03-2025,25-03-2025,C1072,P113,5,120,15.00,510,300,210,Bengaluru,Karnataka,South,Raj,Credit Card
ORD100305,21-07-2025,22-07-2025,C0200,P111,3,9500,15.00,24225,21600,2625,Jaipur,Rajasthan,North,Simran,Cash
ORD100306,17-08-2025,24-08-2025,C0352,P111,4,9500,5.00,36100,28800,7300,Coimbatore,Tamil Nadu,South,Naveen,Debit Card
ORD100307,03-03-2025,08-03-2025,C0752,P105,3,15000,10.00,40500,33000,7500,Kochi,Kerala,South,Ritu,Cash
ORD100308,12-09-2025,17-09-2025,C0142,P112,5,300,5.00,1425,850,575,Jaipur,Rajasthan,North,Priya,UPI
ORD100309,22-12-2025,24-12-2025,C0355,P110,2,7000,25.00,10500,10000,500,Chennai,Tamil Nadu,South,Raj,Credit Card
ORD100310,26-08-2025,30-08-2025,C0498,P107,2,3000,0.00,6000,4400,1600,Bhubaneswar,Odisha,East,Neha,Credit Card
ORD100311,05-03-2025,11-03-2025,C0577,P112,1,300,30.00,210,170,40,Noida,Uttar Pradesh,North,Simran,Debit Card
ORD100312,18-02-2025,21-02-2025,C0238,P115,2,250,15.00,425,260,165,Surat,Gujarat,West,Amit,Cash
ORD100313,03-12-2025,04-12-2025,C0753,P104,3,1500,10.00,4050,2700,1350,Kolkata,West Bengal,East,Naveen,Cash
ORD100314,20-01-2025,26-01-2025,C0528,P111,5,9500,10.00,42750,36000,6750,Ranchi,Jharkhand,East,Amit,Credit Card
ORD100315,14-01-2025,19-01-2025,C0692,P115,1,250,25.00,187.5,130,57.5,Coimbatore,Tamil Nadu,South,Ankit,Net Banking
ORD100316,25-06-2025,02-07-2025,C0838,P113,2,120,10.00,216,120,96,Hyderabad,Telangana,South,Ritu,Cash
ORD100317,25-09-2025,01-10-2025,C0978,P113,4,120,5.00,456,240,216,Guwahati,Assam,East,Deepak,Net Banking
ORD100318,19-12-2025,24-12-2025,C0883,P113,4,120,25.00,360,240,120,Kolkata,West Bengal,East,Amit,Cash
ORD100319,31-08-2025,07-09-2025,C1086,P106,1,2500,20.00,2000,1700,300,Kochi,Kerala,South,Simran,Debit Card
ORD100320,03-07-2025,08-07-2025,C0762,P107,4,3000,5.00,11400,8800,2600,Lucknow,Uttar Pradesh,North,Amit,UPI
ORD100321,28-10-2025,04-11-2025,C0962,P110,3,7000,20.00,16800,15000,1800,Guwahati,Assam,East,Raj,UPI
ORD100322,08-12-2025,13-12-2025,C0720,P103,1,800,25.00,600,450,150,Lucknow,Uttar Pradesh,North,Karan,UPI
ORD100323,15-11-2025,22-11-2025,C0387,P102,2,12000,25.00,18000,18000,0,Patna,Bihar,East,Naveen,Net Banking
ORD100324,16-07-2025,23-07-2025,C1087,P106,1,2500,5.00,2375,1700,675,Jaipur,Rajasthan,North,Amit,Credit Card
ORD100325,18-02-2025,23-02-2025,C0856,P101,4,55000,30.00,154000,168000,-14000,Lucknow,Uttar Pradesh,North,Neha,Cash
ORD100326,15-09-2025,18-09-2025,C0693,P109,1,8500,20.00,6800,6100,700,Chandigarh,Chandigarh,North,Priya,Net Banking
ORD100327,19-12-2025,24-12-2025,C0213,P101,3,55000,10.00,148500,126000,22500,Bengaluru,Karnataka,South,Raj,Credit Card
ORD100328,08-04-2025,15-04-2025,C0945,P103,5,800,10.00,3600,2250,1350,Kolkata,West Bengal,East,Priya,UPI
ORD100329,10-08-2025,13-08-2025,C0075,P103,1,800,10.00,720,450,270,Lucknow,Uttar Pradesh,North,Amit,Debit Card
ORD100330,07-04-2025,08-04-2025,C0239,P103,5,800,10.00,3600,2250,1350,Mumbai,Maharashtra,West,Deepak,Net Banking
ORD100331,06-08-2025,08-08-2025,C0057,P114,2,180,30.00,252,180,72,Lucknow,Uttar Pradesh,North,Karan,Net Banking
ORD100332,15-01-2025,20-01-2025,C0248,P110,4,7000,5.00,26600,20000,6600,Mumbai,Maharashtra,West,Amit,Debit Card
ORD100333,25-12-2025,31-12-2025,C0365,P105,1,15000,25.00,11250,11000,250,Lucknow,Uttar Pradesh,North,Neha,Credit Card
ORD100334,25-08-2025,31-08-2025,C0126,P106,1,2500,30.00,1750,1700,50,Jaipur,Rajasthan,North,Deepak,Net Banking
ORD100335,19-10-2025,21-10-2025,C0679,P115,4,250,15.00,850,520,330,Coimbatore,Tamil Nadu,South,Priya,Credit Card
ORD100336,21-05-2025,23-05-2025,C0019,P106,4,2500,30.00,7000,6800,200,Guwahati,Assam,East,Simran,Net Banking
ORD100337,11-11-2025,12-11-2025,C0787,P107,3,3000,20.00,7200,6600,600,Lucknow,Uttar Pradesh,North,Ankit,Net Banking
ORD100338,28-08-2025,31-08-2025,C0836,P112,5,300,5.00,1425,850,575,Noida,Uttar Pradesh,North,Simran,Debit Card
ORD100339,28-02-2025,07-03-2025,C0290,P109,2,8500,30.00,11900,12200,-300,Pune,Maharashtra,West,Raj,Cash
ORD100340,19-02-2025,26-02-2025,C0010,P105,2,15000,20.00,24000,22000,2000,Bengaluru,Karnataka,South,Ritu,Net Banking
ORD100341,09-06-2025,13-06-2025,C0282,P107,3,3000,30.00,6300,6600,-300,Chennai,Tamil Nadu,South,Ritu,Credit Card
ORD100342,26-07-2025,27-07-2025,C0251,P108,5,6500,15.00,27625,21500,6125,Lucknow,Uttar Pradesh,North,Deepak,Credit Card
ORD100343,12-11-2025,13-11-2025,C1172,P101,1,55000,20.00,44000,42000,2000,Jaipur,Rajasthan,North,Raj,UPI
ORD100344,03-03-2025,05-03-2025,C0991,P102,2,12000,30.00,16800,18000,-1200,Ahmedabad,Gujarat,West,Priya,Cash
ORD100345,31-03-2025,04-04-2025,C1007,P107,5,3000,30.00,10500,11000,-500,Indore,Madhya Pradesh,West,Naveen,Net Banking
ORD100346,26-06-2025,28-06-2025,C0302,P103,4,800,30.00,2240,1800,440,Kolkata,West Bengal,East,Neha,Net Banking
ORD100347,27-03-2025,29-03-2025,C0691,P115,5,250,15.00,1062.5,650,412.5,Pune,Maharashtra,West,Simran,Debit Card
ORD100348,14-11-2025,18-11-2025,C1192,P103,1,800,15.00,680,450,230,Noida,Uttar Pradesh,North,Neha,UPI
ORD100349,06-11-2025,10-11-2025,C0084,P105,2,15000,5.00,28500,22000,6500,Kochi,Kerala,South,Deepak,Cash
ORD100350,03-04-2025,05-04-2025,C0873,P107,5,3000,0.00,15000,11000,4000,Indore,Madhya Pradesh,West,Naveen,Credit Card
ORD100351,18-07-2025,19-07-2025,C0004,P109,3,8500,30.00,17850,18300,-450,Guwahati,Assam,East,Simran,Debit Card
ORD100352,17-02-2025,19-02-2025,C0636,P110,4,7000,5.00,26600,20000,6600,Kolkata,West Bengal,East,Amit,UPI
ORD100353,30-07-2025,04-08-2025,C0984,P106,2,2500,5.00,4750,3400,1350,Surat,Gujarat,West,Raj,Credit Card
ORD100354,06-03-2025,11-03-2025,C1041,P110,4,7000,15.00,23800,20000,3800,Mumbai,Maharashtra,West,Amit,Net Banking
ORD100355,02-03-2025,04-03-2025,C0542,P111,5,9500,20.00,38000,36000,2000,Hyderabad,Telangana,South,Ritu,UPI
ORD100356,14-12-2025,16-12-2025,C0067,P114,4,180,5.00,684,360,324,Patna,Bihar,East,Raj,Credit Card
ORD100357,01-04-2025,04-04-2025,C0761,P103,5,800,15.00,3400,2250,1150,Bhubaneswar,Odisha,East,Karan,Net Banking
ORD100358,03-09-2025,05-09-2025,C0659,P113,3,120,5.00,342,180,162,Jaipur,Rajasthan,North,Priya,Debit Card
ORD100359,03-09-2025,09-09-2025,C0544,P110,5,7000,15.00,29750,25000,4750,Jaipur,Rajasthan,North,Raj,UPI
ORD100360,14-12-2025,17-12-2025,C0648,P107,3,3000,30.00,6300,6600,-300,Coimbatore,Tamil Nadu,South,Karan,Net Banking
ORD100361,07-12-2025,09-12-2025,C0023,P114,2,180,20.00,288,180,108,Kochi,Kerala,South,Priya,Net Banking
ORD100362,01-11-2025,02-11-2025,C0651,P101,5,55000,15.00,233750,210000,23750,Chandigarh,Chandigarh,North,Priya,Cash
ORD100363,20-02-2025,25-02-2025,C0695,P103,1,800,30.00,560,450,110,Hyderabad,Telangana,South,Neha,Net Banking
ORD100364,02-01-2025,08-01-2025,C0224,P109,1,8500,15.00,7225,6100,1125,Kolkata,West Bengal,East,Amit,UPI
ORD100365,11-07-2025,13-07-2025,C1120,P103,2,800,30.00,1120,900,220,Mumbai,Maharashtra,West,Naveen,Credit Card
ORD100366,05-07-2025,12-07-2025,C0017,P107,4,3000,20.00,9600,8800,800,Noida,Uttar Pradesh,North,Priya,UPI
ORD100367,13-08-2025,18-08-2025,C0209,P102,1,12000,20.00,9600,9000,600,Noida,Uttar Pradesh,North,Karan,Credit Card
ORD100368,11-09-2025,13-09-2025,C0906,P101,2,55000,30.00,77000,84000,-7000,Chennai,Tamil Nadu,South,Deepak,UPI
ORD100369,23-04-2025,30-04-2025,C0671,P112,4,300,5.00,1140,680,460,Kolkata,West Bengal,East,Ankit,UPI
ORD100370,26-05-2025,27-05-2025,C0049,P102,1,12000,25.00,9000,9000,0,Pune,Maharashtra,West,Karan,Credit Card
ORD100371,30-01-2025,31-01-2025,C0831,P101,2,55000,15.00,93500,84000,9500,Ranchi,Jharkhand,East,Deepak,Cash
ORD100372,25-01-2025,26-01-2025,C0161,P109,3,8500,25.00,19125,18300,825,Guwahati,Assam,East,Ritu,Credit Card
ORD100373,16-08-2025,23-08-2025,C1088,P113,3,120,5.00,342,180,162,Guwahati,Assam,East,Deepak,Debit Card
ORD100374,23-04-2025,24-04-2025,C0101,P112,3,300,25.00,675,510,165,Lucknow,Uttar Pradesh,North,Ankit,Credit Card
ORD100375,11-07-2025,14-07-2025,C1171,P102,4,12000,20.00,38400,36000,2400,Jaipur,Rajasthan,North,Neha,Cash
ORD100376,21-02-2025,28-02-2025,C1025,P107,4,3000,20.00,9600,8800,800,Hyderabad,Telangana,South,Priya,Credit Card
ORD100377,13-01-2025,17-01-2025,C0630,P109,4,8500,5.00,32300,24400,7900,Guwahati,Assam,East,Ritu,Net Banking
ORD100378,23-04-2025,24-04-2025,C0547,P104,4,1500,25.00,4500,3600,900,Chandigarh,Chandigarh,North,Priya,Debit Card
ORD100379,18-05-2025,23-05-2025,C1183,P114,1,180,10.00,162,90,72,Hyderabad,Telangana,South,Neha,Debit Card
ORD100380,21-01-2025,23-01-2025,C1029,P101,5,55000,20.00,220000,210000,10000,Kolkata,West Bengal,East,Ritu,Cash
ORD100381,30-10-2025,01-11-2025,C1134,P102,4,12000,5.00,45600,36000,9600,Jaipur,Rajasthan,North,Ankit,UPI
ORD100382,08-11-2025,15-11-2025,C0855,P104,5,1500,25.00,5625,4500,1125,Lucknow,Uttar Pradesh,North,Raj,UPI
ORD100383,22-02-2025,27-02-2025,C0325,P104,5,1500,0.00,7500,4500,3000,Bengaluru,Karnataka,South,Priya,UPI
ORD100384,24-05-2025,27-05-2025,C0050,P104,2,1500,25.00,2250,1800,450,Noida,Uttar Pradesh,North,Ankit,Net Banking
ORD100385,15-12-2025,22-12-2025,C0825,P113,7,120,5.00,798,420,378,Bengaluru,Karnataka,South,Ritu,Credit Card
ORD100386,16-05-2025,21-05-2025,C0508,P102,2,12000,25.00,18000,18000,0,Bhubaneswar,Odisha,East,Ritu,Cash
ORD100387,10-02-2025,11-02-2025,C0874,P110,4,7000,20.00,22400,20000,2400,Hyderabad,Telangana,South,Karan,UPI
ORD100388,27-03-2025,31-03-2025,C0281,P108,5,6500,0.00,32500,21500,11000,Bengaluru,Karnataka,South,Karan,Debit Card
ORD100389,19-01-2025,23-01-2025,C0132,P111,2,9500,5.00,18050,14400,3650,Indore,Madhya Pradesh,West,Neha,Debit Card
ORD100390,21-10-2025,27-10-2025,C0944,P110,3,7000,30.00,14700,15000,-300,Ahmedabad,Gujarat,West,Simran,Cash
ORD100391,06-12-2025,07-12-2025,C0924,P106,5,2500,5.00,11875,8500,3375,Bengaluru,Karnataka,South,Raj,UPI
ORD100392,18-10-2025,25-10-2025,C0044,P106,2,2500,20.00,4000,3400,600,Bengaluru,Karnataka,South,Simran,Credit Card
ORD100393,01-07-2025,07-07-2025,C0164,P110,3,7000,0.00,21000,15000,6000,Bengaluru,Karnataka,South,Ankit,Net Banking
ORD100394,05-06-2025,11-06-2025,C1145,P111,4,9500,30.00,26600,28800,-2200,Chennai,Tamil Nadu,South,Neha,Debit Card
ORD100395,01-12-2025,03-12-2025,C0952,P107,3,3000,30.00,6300,6600,-300,Indore,Madhya Pradesh,West,Amit,Credit Card
ORD100396,02-08-2025,03-08-2025,C0499,P112,5,300,15.00,1275,850,425,Noida,Uttar Pradesh,North,Simran,Cash
ORD100397,18-02-2025,22-02-2025,C1147,P103,3,800,20.00,1920,1350,570,Ranchi,Jharkhand,East,Neha,Debit Card
ORD100398,08-11-2025,15-11-2025,C0157,P111,1,9500,10.00,8550,7200,1350,Bengaluru,Karnataka,South,Neha,Net Banking
ORD100399,12-02-2025,14-02-2025,C0867,P104,1,1500,0.00,1500,900,600,Coimbatore,Tamil Nadu,South,Naveen,Credit Card
ORD100400,07-01-2025,08-01-2025,C0372,P112,2,300,30.00,420,340,80,Surat,Gujarat,West,Priya,Cash
ORD100401,18-01-2025,22-01-2025,C0614,P112,4,300,5.00,1140,680,460,Guwahati,Assam,East,Karan,Debit Card
ORD100402,19-08-2025,24-08-2025,C0119,P105,2,15000,15.00,25500,22000,3500,Bhubaneswar,Odisha,East,Naveen,Cash
ORD100403,09-06-2025,11-06-2025,C0652,P112,3,300,5.00,855,510,345,Lucknow,Uttar Pradesh,North,Neha,Credit Card
ORD100404,15-05-2025,20-05-2025,C0434,P113,3,120,5.00,342,180,162,Chennai,Tamil Nadu,South,Raj,Net Banking
ORD100405,16-10-2025,23-10-2025,C0766,P112,3,300,0.00,900,510,390,Ahmedabad,Gujarat,West,Ankit,Credit Card
ORD100406,15-09-2025,20-09-2025,C0422,P110,3,7000,25.00,15750,15000,750,Lucknow,Uttar Pradesh,North,Ankit,Net Banking
ORD100407,05-07-2025,10-07-2025,C0245,P106,3,2500,5.00,7125,5100,2025,Ranchi,Jharkhand,East,Naveen,Debit Card
ORD100408,22-06-2025,28-06-2025,C0292,P106,3,2500,5.00,7125,5100,2025,Patna,Bihar,East,Ritu,UPI
